price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
430000.0,5,2.5,3860,42733,1.0,0,3,4,8,2300,1560,1955,0,98001,47.3117,-122.254,2520,19353
430000.0,2,2.0,1440,213008,2.0,0,0,4,7,1440,0,1990,0,98070,47.3604,-122.457,1630,161172
430000.0,4,2.25,1790,7203,1.0,0,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000
430000.0,4,1.75,2070,9120,1.0,0,0,4,7,1250,820,1958,0,98008,47.6045,-122.123,1650,8400
430000.0,4,1.75,1710,7724,1.0,0,0,3,8,1710,0,1983,0,98155,47.7721,-122.293,1940,7724
430000.0,8,3.25,4300,10441,2.0,0,0,4,8,2800,1500,1979,0,98059,47.4786,-122.131,1780,10457
430000.0,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120
430000.0,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620
430000.0,3,2.0,1540,6000,1.0,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,1490,8213
430000.0,3,2.25,1470,1703,2.0,0,0,3,8,1470,0,2005,0,98029,47.5478,-121.999,1380,1107
430000.0,3,1.0,1740,4800,1.0,0,0,3,8,1740,0,1952,0,98118,47.5596,-122.27,1600,4800
430000.0,2,1.75,1840,14874,1.0,0,2,3,8,1300,540,1952,0,98166,47.4382,-122.348,2920,15084
430000.0,3,1.75,1540,8100,1.0,0,0,4,7,940,600,1947,0,98133,47.749,-122.351,1840,8100
430000.0,3,2.0,1510,7066,1.0,0,2,3,7,1230,280,1973,0,98125,47.7053,-122.303,1950,8089
430000.0,3,2.0,1860,7500,1.0,0,0,3,7,930,930,1909,1950,98106,47.5662,-122.364,1000,5000
430000.0,3,1.0,1210,5200,1.0,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200
430000.0,2,1.0,950,6426,1.0,0,0,3,7,950,0,1949,0,98126,47.5653,-122.37,1360,2550
430000.0,4,1.5,1810,7200,1.0,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200
429950.0,3,1.5,2010,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791
429950.0,4,1.75,1700,10230,1.0,0,0,3,8,1320,380,1959,0,98133,47.7453,-122.351,2000,8006
429950.0,4,1.0,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844
429950.0,3,2.25,2060,10160,1.0,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11186
429950.0,3,1.75,1830,9758,1.0,0,0,3,8,1300,530,1977,0,98034,47.7107,-122.23,1850,8000
429950.0,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,1962,0,98133,47.7441,-122.357,1630,9282
429950.0,4,2.5,2320,4524,2.0,0,0,3,8,2320,0,2004,0,98059,47.4798,-122.136,2330,4524
429950.0,4,2.25,1740,10875,1.0,0,0,3,8,1740,0,1967,0,98059,47.5132,-122.157,1680,10701
429900.0,4,2.5,2640,8625,2.0,0,0,3,8,2640,0,1987,0,98058,47.4598,-122.15,2240,8700
429900.0,3,2.5,2370,5353,2.0,0,0,3,8,2370,0,2009,0,98019,47.7333,-121.975,2130,6850
429900.0,4,1.5,1820,17918,1.0,0,0,4,8,1190,630,1962,0,98056,47.521,-122.179,1890,15241
429900.0,4,3.25,3760,4675,2.0,0,0,3,8,2740,1020,2007,0,98038,47.3862,-122.048,3280,4033
429900.0,4,3.25,2880,5929,2.5,0,0,3,8,2880,0,2014,0,98023,47.2752,-122.349,2880,5846
429900.0,3,2.0,1490,1286,3.0,0,0,3,8,1490,0,2014,0,98144,47.57,-122.288,1420,1230
429900.0,4,3.5,2584,5005,2.0,0,0,3,8,2584,0,2014,0,98023,47.296,-122.35,2767,5201
429900.0,4,3.25,3310,8897,2.0,0,0,3,9,2380,930,1991,0,98003,47.2655,-122.31,2490,8638
429800.0,3,2.0,1970,7000,1.0,0,0,3,8,1970,0,1986,0,98038,47.3744,-122.043,1970,7365
429592.0,2,2.75,1992,10946,1.5,1,4,5,6,1288,704,1903,0,98070,47.3551,-122.475,1110,8328
429500.0,3,2.75,1650,7272,1.0,0,0,4,7,1230,420,1972,0,98034,47.7232,-122.174,1770,7272
429300.0,6,2.25,2930,15949,1.0,0,0,4,8,1730,1200,1965,0,98034,47.7188,-122.185,1730,8550
429000.0,4,2.5,2650,9301,2.0,0,0,3,9,2650,0,2001,0,98001,47.3477,-122.271,2730,8688
429000.0,2,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,98107,47.6715,-122.365,1410,5000
429000.0,3,3.25,2210,3600,2.0,0,0,3,8,1820,390,1995,0,98125,47.7031,-122.279,2010,6690
429000.0,2,1.0,1080,3600,1.0,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500
429000.0,3,1.75,2520,5043,1.0,0,0,3,8,1260,1260,1957,0,98126,47.5339,-122.372,1360,4920
429000.0,2,1.75,1350,6315,1.0,0,0,3,8,1350,0,2005,0,98053,47.7141,-122.032,1665,5390
429000.0,4,1.75,2160,7700,2.0,0,0,2,8,2160,0,1977,0,98033,47.6976,-122.169,2080,7700
429000.0,3,2.5,2530,8820,2.0,0,0,3,8,2530,0,1997,0,98031,47.42,-122.205,2340,9472
429000.0,5,2.5,2340,4500,2.0,0,0,3,7,2340,0,2009,0,98059,47.4911,-122.154,2190,4500
429000.0,4,1.0,1350,3333,1.5,0,0,3,7,1350,0,1912,0,98107,47.6727,-122.397,1530,5000
429000.0,3,1.0,1540,37950,1.0,0,0,4,7,1090,450,1959,0,98001,47.3259,-122.289,1820,24375
429000.0,3,2.5,2420,49928,2.0,0,0,3,8,1860,560,1985,0,98027,47.463,-122.008,2620,37301
429000.0,4,2.5,1840,4593,2.0,0,0,3,7,1840,0,2010,0,98053,47.6866,-122.013,1740,3600
429000.0,3,2.0,1490,1126,3.0,0,0,3,8,1490,0,2014,0,98144,47.5699,-122.288,1400,1230
429000.0,3,2.5,1430,9240,2.0,0,0,3,7,1430,0,1984,0,98074,47.6258,-122.058,1480,8125
429000.0,3,2.5,1860,11122,2.0,0,0,3,8,1860,0,1994,0,98059,47.5062,-122.151,2420,8542
429000.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253
429000.0,4,2.5,2100,7920,1.5,0,0,4,6,1400,700,1916,0,98126,47.5293,-122.371,1230,7920
429000.0,3,2.0,1700,52826,1.0,0,0,3,7,1700,0,1991,0,98058,47.4164,-122.092,2480,114728
429000.0,3,2.5,1920,15124,2.0,0,0,3,8,1920,0,1995,0,98045,47.5015,-121.773,1920,16477
429000.0,5,2.5,2720,8120,1.0,0,0,3,7,1360,1360,1970,0,98108,47.557,-122.308,2020,8120
428950.0,2,1.0,1760,4441,1.0,0,0,3,8,1310,450,1950,0,98126,47.5311,-122.381,1350,5748
428900.0,4,2.5,2820,5056,2.0,0,0,3,9,2820,0,2006,0,98038,47.3591,-122.038,2820,5150
428900.0,4,2.5,2598,5553,2.0,0,0,3,9,2598,0,2014,0,98092,47.3412,-122.178,2502,4900
428750.0,3,1.0,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826
428750.0,3,1.0,1100,4080,1.0,0,0,4,7,900,200,1929,0,98103,47.6872,-122.351,1170,4080
428400.0,4,2.5,2650,6000,2.0,0,0,3,9,2650,0,2000,0,98038,47.3768,-122.028,2630,6381
428040.0,3,2.5,2150,9266,2.0,0,0,3,8,2150,0,1988,0,98028,47.7445,-122.248,2150,12550
428000.0,3,2.5,2230,32660,1.0,0,0,4,8,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
428000.0,3,2.0,1310,2550,1.0,0,0,3,7,780,530,1986,0,98103,47.6911,-122.35,1460,5100
428000.0,2,1.75,1980,44550,2.0,0,1,5,7,1280,700,1977,0,98070,47.4193,-122.444,1680,25343
428000.0,4,2.0,1300,7200,1.0,0,0,3,7,1300,0,1958,0,98122,47.6169,-122.294,1540,6600
428000.0,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,2003,0,98053,47.7094,-122.03,1440,3900
428000.0,3,1.75,2120,9350,1.0,0,0,3,7,1280,840,1979,0,98072,47.7562,-122.145,2200,9000
428000.0,3,2.25,2600,15000,2.0,0,0,3,9,2600,0,1978,0,98038,47.3719,-122.056,2380,15000
428000.0,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,1985,0,98022,47.2303,-121.936,2040,210394
428000.0,2,2.0,1350,4225,1.0,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225
428000.0,4,2.5,1950,5602,1.0,0,0,5,7,1120,830,1966,0,98118,47.5437,-122.291,2000,6050
428000.0,3,2.5,2340,3466,2.0,0,0,3,7,2340,0,2004,0,98065,47.5322,-121.851,1970,3739
428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965
428000.0,2,2.5,1414,1960,2.0,0,0,3,8,1414,0,1986,0,98006,47.5423,-122.189,1414,2511
427874.0,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,98045,47.4831,-121.773,2790,5375
427800.0,3,1.75,1340,13241,1.0,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704
427550.0,2,1.0,880,4000,1.0,0,0,3,7,880,0,1940,0,98117,47.6848,-122.386,1150,4000
427500.0,4,2.5,3160,8726,2.0,0,0,3,9,3160,0,1999,0,98092,47.2582,-122.223,2500,8648
427500.0,4,2.5,2460,5091,2.0,0,0,3,9,2460,0,2003,0,98058,47.45,-122.121,2490,4750
427500.0,3,1.0,1480,4200,1.5,0,0,3,7,1480,0,1925,0,98122,47.6147,-122.298,1460,3600
427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200
427500.0,4,2.5,2010,6294,2.0,0,0,3,7,2010,0,2000,0,98028,47.776,-122.24,1870,4394
427500.0,3,1.0,1350,7085,1.0,0,0,5,7,1350,0,1944,0,98125,47.7318,-122.305,1350,7085
427500.0,4,2.5,2430,3249,2.0,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844
427500.0,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,1967,0,98027,47.5223,-122.043,1690,13125
427500.0,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028
427500.0,2,2.0,1090,934,3.0,0,0,3,8,1090,0,2008,0,98109,47.6341,-122.342,1090,1376
427200.0,3,1.0,1030,8400,1.0,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400
427005.0,3,3.0,1460,1200,3.0,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245
427000.0,4,1.0,1860,4736,1.5,0,0,1,7,1860,0,1901,0,98112,47.6251,-122.3,1800,4000
427000.0,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111
427000.0,2,1.5,1440,725,2.0,0,0,3,8,1100,340,2011,0,98126,47.5607,-122.378,1440,4255
427000.0,3,2.5,1830,65340,1.0,0,0,3,8,1520,310,1991,0,98045,47.4553,-121.75,2100,84942
427000.0,3,2.5,2432,9391,2.0,0,2,3,9,2432,0,2005,0,98001,47.3453,-122.267,2912,8932
427000.0,4,1.75,1460,9750,1.0,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840
427000.0,3,2.5,2620,108464,2.0,0,0,4,8,2620,0,1990,0,98038,47.4583,-122.036,3190,105850
427000.0,3,1.75,2000,7111,1.0,0,0,4,7,1360,640,1956,0,98177,47.7676,-122.373,1830,9000
427000.0,5,2.75,2220,4000,1.0,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000
427000.0,4,2.5,1600,14000,1.0,0,0,3,8,1310,290,1950,0,98125,47.7258,-122.326,1600,10200
427000.0,3,1.75,1680,8610,1.0,0,0,4,7,1290,390,1969,0,98034,47.7246,-122.173,1640,8809
427000.0,3,2.5,3192,5653,2.0,0,0,3,8,3192,0,2014,0,98023,47.2956,-122.35,3000,5134
427000.0,2,1.0,920,3780,1.0,0,0,3,6,920,0,1910,0,98103,47.6576,-122.348,1570,2640
427000.0,3,2.0,1720,128066,1.0,0,0,3,7,1720,0,1994,0,98027,47.4487,-121.981,2360,111078
427000.0,3,1.0,1200,5252,1.0,0,0,3,7,1200,0,1962,0,98007,47.6075,-122.134,1800,7920
427000.0,3,2.5,2050,3218,3.0,0,0,3,7,2050,0,2008,0,98133,47.7612,-122.344,2050,7200
426950.0,4,2.75,2350,5589,2.0,0,0,3,7,2350,0,2001,0,98059,47.5098,-122.155,2014,6365
426700.0,3,1.75,2080,7700,1.0,0,0,5,7,1600,480,1968,0,98056,47.5375,-122.178,1680,7700
426500.0,4,2.5,2960,4640,2.0,0,0,3,9,2960,0,2005,0,98038,47.3597,-122.04,2750,4623
426500.0,4,2.75,2100,88426,1.0,0,0,3,6,2100,0,1990,0,98038,47.399,-122.011,2150,63162
426500.0,4,2.5,2700,6515,2.0,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710
426250.0,4,1.0,1610,6000,1.5,0,0,4,7,1510,100,1905,0,98118,47.5261,-122.266,1430,6000
426000.0,3,2.5,2210,5750,2.0,0,0,3,7,1710,500,1914,2000,98106,47.5525,-122.366,1350,5750
426000.0,4,2.25,2120,7700,1.0,0,0,4,7,1490,630,1976,0,98034,47.7207,-122.165,1890,8203
426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080,300,1948,0,98106,47.5292,-122.348,1220,7200
426000.0,2,2.5,1550,2657,2.0,0,0,4,8,1550,0,1987,0,98033,47.7034,-122.188,1570,2442
426000.0,2,1.0,1630,7680,1.0,0,0,3,7,830,800,1947,0,98125,47.7092,-122.291,1250,7740
426000.0,4,1.5,1470,5850,1.0,0,0,4,7,810,660,1973,0,98052,47.7,-122.129,1290,7300
426000.0,4,2.5,2800,8494,2.0,0,0,3,8,2800,0,2004,0,98038,47.3521,-122.009,3740,8494
426000.0,2,1.0,2230,11472,2.0,0,0,3,7,2230,0,1951,0,98133,47.7372,-122.35,1870,8649
426000.0,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906
426000.0,2,1.0,640,2500,1.0,0,0,4,6,640,0,1918,0,98117,47.6776,-122.361,1460,4200
425996.0,4,2.5,2568,5000,2.0,0,0,3,9,2568,0,2014,0,98092,47.2596,-122.194,2547,4500
425590.0,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,2008,0,98065,47.5185,-121.878,1410,2335
425500.0,4,1.75,1520,10630,1.0,0,0,4,7,1520,0,1967,0,98034,47.7347,-122.193,1550,8039
425500.0,3,2.5,1970,2752,2.0,0,0,3,8,1970,0,1978,0,98052,47.6345,-122.108,1850,2778
425000.0,3,2.75,1360,542322,1.0,0,2,4,7,1140,220,1955,0,98022,47.2069,-122.024,1700,60548
425000.0,4,2.25,2200,8384,1.0,0,0,3,7,1250,950,1959,0,98155,47.753,-122.317,1750,8384
425000.0,4,2.5,2390,5021,2.0,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333
425000.0,2,1.0,750,4000,1.0,0,0,2,6,750,0,1933,0,98108,47.54,-122.32,1160,4000
425000.0,3,1.0,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.093,2640,213444
425000.0,3,2.0,1540,8011,1.0,0,0,3,7,1540,0,1988,0,98011,47.7342,-122.202,1630,7141
425000.0,4,2.5,2480,4504,2.0,0,0,3,7,2480,0,2005,0,98059,47.4998,-122.15,2950,4504
425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,1967,0,98125,47.7162,-122.309,1810,7515
425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,2003,0,98029,47.5454,-121.997,1630,3042
425000.0,4,2.0,1330,9188,1.5,0,0,3,7,1330,0,1928,2004,98198,47.401,-122.319,1770,10419
425000.0,3,2.25,1890,8400,1.0,0,0,3,8,1520,370,1977,0,98034,47.7103,-122.232,1830,7980
425000.0,2,1.0,970,2970,1.0,0,0,3,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000
425000.0,3,1.5,1120,6653,1.0,0,0,4,7,1120,0,1937,0,98133,47.7321,-122.334,1580,7355
425000.0,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,98023,47.3351,-122.362,2630,42126
425000.0,3,1.5,1970,13709,1.0,0,0,4,7,1680,290,1955,0,98155,47.7562,-122.277,2200,16536
425000.0,3,1.0,1180,8400,1.0,0,0,3,7,1180,0,1951,0,98125,47.7028,-122.295,1740,7020
425000.0,3,1.75,1680,3000,1.0,0,2,4,6,840,840,1900,0,98103,47.686,-122.346,1540,3700
425000.0,4,1.0,1480,8321,1.0,0,0,3,7,1080,400,1953,0,98155,47.7629,-122.318,1580,8502
425000.0,2,1.0,1040,4040,1.0,0,0,3,7,940,100,1928,0,98117,47.6829,-122.393,1420,4040
425000.0,2,1.0,1270,6000,1.0,0,0,3,7,1270,0,1939,0,98199,47.6482,-122.393,1770,6000
425000.0,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336
425000.0,2,1.0,970,2700,1.0,0,0,4,7,770,200,1926,0,98115,47.6852,-122.312,1570,3348
425000.0,3,2.25,1800,7371,1.0,0,0,3,7,1280,520,1979,0,98072,47.7584,-122.145,1960,7675
425000.0,3,1.75,1510,44000,1.0,0,0,3,7,1240,270,1989,0,98045,47.4851,-121.716,2290,36242
425000.0,5,2.0,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676
425000.0,2,2.0,1440,6677,1.0,0,0,3,7,870,570,1952,0,98118,47.5513,-122.264,2020,7642
425000.0,5,2.75,2110,5120,2.0,0,0,3,7,1870,240,1947,1983,98106,47.5294,-122.357,1580,5120
425000.0,2,1.0,880,6413,1.0,0,0,3,7,880,0,1950,0,98116,47.573,-122.395,1360,6413
425000.0,2,1.0,1070,6625,1.0,0,0,3,7,830,240,1950,0,98116,47.5736,-122.393,1310,6625
425000.0,4,2.5,2400,6053,2.0,0,0,3,8,2400,0,2001,0,98038,47.3869,-122.033,2460,6519
425000.0,4,2.5,2270,4400,2.0,0,0,3,7,2270,0,2006,0,98065,47.5381,-121.888,2090,4400
425000.0,3,2.5,2650,12247,2.0,0,0,3,9,2650,0,2002,0,98001,47.3185,-122.259,2920,8965
425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649
425000.0,3,1.75,2120,5992,1.0,0,0,3,7,1060,1060,1947,0,98125,47.7083,-122.308,1840,11000
425000.0,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,2008,0,98117,47.6788,-122.388,1510,1260
425000.0,4,2.5,3052,12145,2.0,0,0,3,8,3052,0,2004,0,98003,47.2598,-122.304,2767,8604
425000.0,5,2.75,1340,11583,1.0,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514
425000.0,4,2.5,1930,14196,1.0,0,0,4,7,1330,600,1977,0,98072,47.7407,-122.097,1470,12852
425000.0,3,2.5,1630,10762,1.0,0,0,3,7,1630,0,1994,0,98011,47.7508,-122.175,1770,10762
425000.0,5,2.5,2180,7875,1.0,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105
425000.0,4,1.5,2290,8773,1.0,0,0,4,7,1330,960,1947,0,98133,47.7173,-122.33,1740,7058
425000.0,3,1.75,1560,9452,1.0,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985
425000.0,2,1.0,540,2500,1.0,0,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000
425000.0,3,1.5,1660,5665,1.0,0,0,5,7,920,740,1918,0,98118,47.5391,-122.274,1530,5665
425000.0,3,1.75,1530,9800,1.0,0,0,5,8,1530,0,1958,0,98133,47.7655,-122.336,1660,9800
425000.0,4,1.0,1800,12485,1.0,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840
425000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2010,0,98027,47.54,-122.026,1620,1068
425000.0,3,2.25,1580,39189,1.0,0,0,3,7,1180,400,1992,0,98053,47.6365,-121.972,1580,29649
425000.0,4,2.5,2689,6688,2.0,0,0,3,9,2689,0,2006,0,98030,47.3803,-122.184,2665,5700
425000.0,3,2.5,1950,4345,2.0,0,0,3,7,1950,0,2007,0,98065,47.5202,-121.873,2260,4345
425000.0,4,2.5,1900,2766,2.0,0,0,3,8,1900,0,2014,0,98106,47.543,-122.368,1900,2604
425000.0,3,2.75,3370,13929,2.0,0,0,3,9,2650,720,1986,0,98092,47.3411,-122.197,2150,14048
425000.0,3,2.5,2320,2267,3.0,0,0,3,8,2320,0,2009,0,98177,47.7027,-122.359,1240,1883
425000.0,2,1.0,1160,17700,1.0,0,0,3,7,1160,0,1947,0,98133,47.7244,-122.331,1440,9000
425000.0,2,1.0,830,6030,1.0,0,0,4,6,830,0,1925,0,98103,47.6994,-122.347,1280,6030
425000.0,4,2.5,2070,4427,2.0,0,0,3,7,2070,0,2007,0,98065,47.5208,-121.869,2070,4556
425000.0,3,1.0,1180,3750,1.0,0,0,3,6,1030,150,1940,0,98116,47.5726,-122.382,1280,3750
425000.0,3,1.5,1390,9680,1.0,0,0,4,7,1390,0,1956,0,98008,47.634,-122.125,1460,10050
425000.0,2,1.0,1170,5000,1.0,0,0,4,7,1030,140,1920,0,98136,47.5449,-122.388,1170,5850
425000.0,3,1.75,1960,43332,1.0,0,0,4,7,1400,560,1982,0,98077,47.739,-122.048,2010,44431
425000.0,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,0,98052,47.6366,-122.094,2520,13068
425000.0,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,1955,0,98034,47.7281,-122.233,1600,9259
425000.0,5,1.75,1400,5071,1.0,0,0,3,5,1400,0,1916,0,98014,47.6499,-121.908,1200,7500
425000.0,4,2.5,2440,5088,2.0,0,0,3,7,2440,0,2007,0,98065,47.5406,-121.889,2440,5762
425000.0,4,2.5,1940,4517,1.0,0,0,3,8,1190,750,2010,0,98028,47.776,-122.26,1910,10410
425000.0,3,2.25,1740,9682,1.0,0,0,5,8,1740,0,1969,0,98056,47.5138,-122.173,2100,9536
425000.0,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400
425000.0,3,2.25,1670,9500,1.0,0,0,3,7,1170,500,1977,0,98125,47.7253,-122.309,1470,9500
425000.0,3,1.0,1240,5750,1.0,0,0,4,6,1240,0,1948,0,98116,47.564,-122.398,1240,5750
425000.0,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,1959,0,98008,47.6131,-122.123,1510,9000
425000.0,3,1.0,1280,3200,1.5,0,0,3,7,1280,0,1903,0,98122,47.6029,-122.307,1320,1676
425000.0,3,1.5,1190,8100,1.0,0,0,3,7,830,360,1947,0,98125,47.7146,-122.311,1256,8100
425000.0,3,2.25,1420,1230,2.0,0,0,3,8,940,480,2009,0,98144,47.5703,-122.288,1400,1230
425000.0,3,1.5,1570,12412,1.0,0,3,3,8,1570,0,1954,0,98166,47.438,-122.349,2130,12412
425000.0,5,2.5,2840,9425,1.0,0,0,4,7,1590,1250,1962,0,98155,47.7609,-122.297,1900,11600
425000.0,2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1939,0,98199,47.6433,-122.404,1620,8531
425000.0,3,3.25,1410,1350,3.0,0,0,3,8,1410,0,2005,0,98103,47.698,-122.34,1410,1253
425000.0,2,2.5,1320,1329,2.0,0,0,3,8,1180,140,2007,0,98107,47.6728,-122.374,1490,5000
425000.0,2,1.0,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732
425000.0,2,1.0,1430,13300,1.5,0,0,3,6,1230,200,1921,0,98033,47.6996,-122.203,1950,11421
425000.0,3,1.0,980,4800,1.5,0,0,3,7,980,0,1926,0,98118,47.5663,-122.274,2030,7200
425000.0,2,1.0,1160,5038,1.0,0,0,5,7,740,420,1942,0,98126,47.5304,-122.38,1160,5076
425000.0,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,1989,0,98126,47.5153,-122.37,1530,10474
425000.0,2,1.0,1280,5026,1.0,0,2,4,8,1020,260,1951,0,98115,47.6938,-122.312,1540,6380
425000.0,4,2.25,2660,11200,2.0,0,0,4,8,2660,0,1972,0,98059,47.4722,-122.131,2090,11120
425000.0,4,1.75,1980,8400,1.0,0,0,3,7,1330,650,1968,0,98052,47.6721,-122.152,1920,8400
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691
425000.0,4,2.5,2460,5440,2.0,0,0,3,9,2460,0,2003,0,98058,47.448,-122.121,2460,5124
425000.0,3,1.0,1790,6000,1.5,0,0,2,8,1790,0,1937,0,98108,47.5448,-122.32,1060,4000
425000.0,4,1.75,1910,16785,1.0,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900
425000.0,3,2.75,2600,10874,2.0,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504
425000.0,3,2.25,1790,10209,1.0,0,0,3,7,1290,500,1967,0,98072,47.7492,-122.086,1840,9900
425000.0,2,1.5,830,1241,2.0,0,0,3,7,830,0,2005,0,98119,47.6363,-122.368,1610,2666
425000.0,2,1.0,1670,6212,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,1670,7272
425000.0,2,2.0,1280,4095,2.0,0,0,4,8,1280,0,1918,0,98136,47.5501,-122.393,1470,5500
425000.0,4,2.75,1680,9545,1.0,0,0,4,7,1080,600,1979,0,98028,47.739,-122.243,1890,9545
425000.0,3,2.5,1480,1386,3.0,0,0,3,8,1480,0,2005,0,98029,47.5468,-121.998,1470,1593
425000.0,4,2.0,1490,5300,1.0,0,0,3,7,1110,380,1977,0,98144,47.5949,-122.296,1330,1499
425000.0,4,2.25,3680,26266,2.0,0,0,4,9,3680,0,1981,0,98042,47.3219,-122.085,2340,19939
425000.0,3,2.25,1570,7475,1.0,0,0,4,7,1200,370,1983,0,98034,47.7223,-122.174,1700,7230
425000.0,4,1.75,1820,6000,1.0,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000
425000.0,2,1.0,620,4455,1.0,0,0,3,6,620,0,1927,0,98117,47.6877,-122.395,1180,5000
425000.0,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,0,98027,47.5272,-122.044,1920,14630
425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795
425000.0,3,2.5,1230,23522,1.0,0,0,4,7,1230,0,1978,0,98059,47.515,-122.162,2340,23522
425000.0,3,1.75,1380,8182,1.0,0,0,5,7,1380,0,1942,0,98133,47.7513,-122.349,1300,8188
425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000
425000.0,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,1974,0,98034,47.7176,-122.236,1640,9794
425000.0,3,2.5,1960,4709,2.0,0,0,3,7,1960,0,2003,0,98065,47.5322,-121.871,1700,4444
425000.0,3,2.0,1180,1800,2.0,0,2,3,8,1180,0,1994,0,98122,47.6168,-122.301,1500,1948
